walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
4,105,2022,6.0,99.66671,False,True,False,False,False,110.0
10,85,2021,7.2,31.5,True,True,True,False,False,62.0
9,90,2021,3.5,60.775,True,False,False,False,True,76.0
8,60,2022,3.8,52.0,True,True,True,False,False,65.0
8,85,2021,4.0,66.0,True,True,False,True,False,70.0
5,75,2023,4.0,53.35,True,True,True,False,False,82.0
8,95,2022,3.1,27.5,True,True,False,True,False,80.0
2,85,2022,4.0,77.0,True,True,False,False,False,67.0
5,75,2021,4.0,43.322985,True,True,False,True,False,68.0
5,85,2021,4.5,60.0,True,False,True,False,True,82.0
5,85,2021,4.5,39.0,True,False,True,False,True,78.0
5,70,2021,4.0,39.0,True,False,True,False,True,60.0
13,90,2021,4.5,130.0,True,False,False,True,True,97.0
7,100,2022,4.0,40.0,True,False,False,True,False,80.0
8,85,2024,4.0,63.249975,True,False,False,False,True,69.0
6,85,2023,4.0,67.2,True,True,True,False,False,99.0
9,65,2023,4.0,38.66665,True,True,True,False,False,72.0
9,70,2022,4.1,30.0,True,True,False,True,False,64.0
8,70,2020,3.3,29.7,True,False,True,False,True,50.0
8,85,2021,4.0,46.2,True,False,False,True,False,61.0
9,95,2020,6.2,59.4,True,False,False,True,True,110.0
3,75,2021,4.0,36.3,True,False,True,False,False,63.0
3,60,2021,2.9,26.4,True,False,False,False,True,59.0
8,90,2023,3.3,48.75,True,False,False,True,False,70.0
13,100,2022,4.0,61.33336,True,False,True,False,False,76.0
5,85,2021,3.4,65.708365,True,False,False,False,True,92.0
5,80,2021,4.2,34.58335,True,False,False,False,True,60.0
7,85,2021,4.3,23.85,True,True,False,False,False,58.0
4,120,2022,5.6,61.33336,True,True,False,True,False,97.0
6,70,2022,4.5,35.566685,True,False,True,False,False,57.0
9,40,2022,4.0,24.75,True,True,False,True,False,34.0
9,75,2020,4.3,50.4,True,False,False,True,True,62.0
9,105,2021,4.0,39.6,True,True,True,False,False,67.0
9,80,2021,4.0,32.175,True,False,True,False,True,62.0
9,85,2021,4.0,34.65,True,True,True,False,False,73.0
10,70,2024,5.6,47.3,True,True,False,True,False,60.0
11,70,2024,4.0,39.40002,True,False,False,True,True,60.0
9,75,2023,4.0,37.5,True,True,False,False,False,79.0
9,75,2023,4.0,35.0,True,True,False,False,False,79.0
7,60,2022,6.2,34.0,True,False,False,False,True,55.0
5,85,2021,2.9,45.26669,True,True,True,False,False,66.0
5,95,2020,4.2,46.55,True,True,True,False,False,89.0
5,90,2020,4.2,46.55,True,True,False,False,False,82.0
10,100,2021,4.0,44.25,True,True,False,False,False,62.0
7,95,2021,3.4,47.2,True,True,True,False,False,72.0
9,90,2023,4.9,65.0,True,True,False,False,False,82.0
10,95,2023,4.0,57.75,True,False,True,False,True,82.0
8,95,2022,4.0,48.1,True,False,True,False,True,81.0
9,90,2022,3.4,57.85,True,True,False,True,False,80.0
10,105,2021,4.0,52.2,True,True,True,False,False,84.0
5,65,2021,4.0,28.2,True,True,False,False,False,50.0
11,85,2022,4.0,47.025,True,False,True,False,True,63.0
11,80,2022,4.0,47.025,True,False,True,False,True,70.0
8,135,2022,4.0,86.625,True,True,False,True,False,140.0
8,75,2020,4.0,43.3125,True,False,True,False,True,70.0
10,135,2022,3.6,66.6,True,True,False,True,False,140.0
11,100,2023,3.2,40.7,True,True,False,True,False,80.0
10,85,2023,4.0,40.7,True,False,False,True,True,81.0
9,85,2021,4.0,56.4,True,True,False,True,False,77.0
10,75,2022,4.0,47.0,True,True,True,False,False,72.0
10,95,2021,4.0,34.8,True,True,False,True,False,75.0
5,50,2022,4.0,27.4,True,False,False,False,True,52.0
7,70,2023,2.9,65.0,True,False,True,False,True,66.0
3,75,2023,4.0,49.7,True,False,True,False,False,63.0
7,65,2021,3.3,32.725,True,False,False,True,True,43.0
8,90,2022,4.0,38.675,True,False,False,True,False,70.0
6,95,2021,4.2,39.9,True,True,False,True,False,66.0
6,90,2021,4.3,26.1,True,True,True,False,False,65.0
6,75,2024,4.0,44.5,True,True,False,False,False,69.0
4,85,2023,4.0,55.0,True,True,True,False,False,78.0
9,135,2023,6.1,75.0,True,True,False,False,False,130.0
8,75,2023,3.5,33.46668,True,False,False,False,True,56.0
4,75,2022,4.0,31.725,True,False,False,True,True,63.0
9,90,2021,4.5,58.61576,True,False,False,False,True,57.0
9,85,2021,4.5,56.7,True,False,False,False,True,57.0
9,85,2021,4.5,40.5,True,False,False,False,True,65.0
7,85,2023,6.6,39.5,True,True,False,True,False,59.0
4,60,2022,4.0,150.0,True,False,False,False,True,66.0
4,65,2023,4.0,40.68,True,True,False,True,False,60.0
4,65,2024,4.0,40.68,True,True,False,True,False,61.0
3,75,2022,6.0,40.0,True,False,False,True,True,66.0
6,85,2023,3.7,57.5,True,True,False,True,False,94.0
12,110,2024,4.6,101.7,False,False,True,False,True,180.0
12,105,2023,4.2,137.1875,False,False,True,False,True,170.0
12,110,2023,4.6,120.725,False,False,True,False,True,180.0
3,75,2023,3.3,69.875,True,False,False,True,True,82.0
3,75,2023,3.3,57.5,True,False,False,True,False,83.0
7,95,2021,4.0,88.49997,True,False,False,True,True,140.0
5,100,2022,3.2,34.45,True,False,True,False,True,66.0
5,70,2022,3.2,43.375,True,False,False,True,False,44.0
9,75,2021,15.0,39.0375,True,False,False,False,True,42.0
8,75,2023,7.5,30.3,True,False,True,False,False,47.0
3,85,2022,8.0,32.175,True,False,False,False,True,56.0
3,90,2022,4.0,49.0,True,False,True,False,True,56.0
9,95,2022,6.0,35.069045,True,False,False,False,True,57.0
9,90,2022,6.0,31.00002,True,False,False,True,False,54.0
9,85,2022,6.0,39.9,True,False,False,False,True,49.0
7,95,2022,3.2,30.625,True,False,True,False,False,52.0
4,75,2021,4.0,16.0,True,True,False,False,False,49.0
4,75,2020,6.0,8.55,True,False,False,False,True,45.0
11,90,2023,3.7,48.75,True,True,False,False,False,70.0
10,105,2023,3.4,96.075,True,True,False,False,False,77.0
8,90,2021,4.0,35.0,True,True,False,True,False,66.0
8,70,2022,3.7,43.375,True,False,False,False,True,54.0
8,100,2023,8.2,42.25,True,False,True,False,False,71.0
10,90,2024,7.3,42.25,True,True,False,False,False,77.0
9,95,2023,4.0,14.3,True,False,False,True,False,75.0
10,60,2023,4.0,22.725,True,False,True,False,False,40.0
5,95,2022,3.6,42.0,True,False,False,False,True,57.0
5,85,2022,8.0,31.35,True,True,False,False,False,64.0
4,85,2022,8.0,13.475,True,True,False,False,False,63.0
13,100,2024,3.4,45.5,True,True,True,False,False,66.0
11,80,2023,6.0,35.75,True,False,True,False,False,56.0
8,85,2023,2.8,34.825,True,True,False,False,False,61.0
13,90,2024,3.8,10.8,True,True,False,False,False,64.0
4,80,2023,4.3,19.35,True,False,True,False,False,69.0
9,65,2022,6.0,34.4,True,True,False,False,False,75.0
8,85,2023,4.0,60.016645,True,True,False,False,False,67.0
12,75,2023,5.8,14.3,True,False,False,True,False,66.0
8,90,2022,4.0,126.0,True,True,False,False,False,51.0
11,105,2021,5.5,46.5,True,False,False,False,True,80.0
10,90,2021,3.6,58.9,True,False,False,False,True,58.0
10,85,2021,3.6,67.905,True,False,False,False,True,61.0
11,90,2023,1.6,60.233355,True,False,True,False,True,54.0
8,85,2023,4.0,88.65,True,True,False,False,False,53.0
14,105,2023,4.5,24.05,True,False,True,False,True,54.0
13,95,2023,4.5,24.05,True,False,True,False,False,51.0
14,105,2022,4.5,32.4,True,True,False,True,False,57.0
13,105,2022,6.0,26.325,True,True,False,False,False,59.0
13,80,2021,5.9,17.1,True,False,False,True,True,47.0
10,70,2020,6.0,14.4,True,False,False,False,True,34.0
9,90,2021,6.0,17.6,True,False,False,False,True,49.0
14,70,2021,6.0,22.2,True,False,False,True,True,45.0
9,70,2023,7.1,7.7,True,False,False,True,False,43.0
9,75,2023,7.0,9.9,True,False,False,True,False,43.0
4,75,2024,4.0,11.0,True,True,True,False,False,51.0
14,100,2023,5.0,23.075,True,True,True,False,False,56.0
9,70,2023,4.0,15.975,True,False,False,False,True,47.0
9,90,2021,4.0,32.175,True,True,False,False,False,53.0
10,85,2021,7.0,22.275,True,False,False,True,False,57.0
5,105,2020,4.0,19.95,True,False,False,True,False,58.0
9,65,2022,3.0,20.25,True,True,True,False,False,53.0
10,80,2021,3.2,36.79998,True,False,False,True,True,55.0
3,85,2023,4.0,25.012,True,True,False,False,False,66.0
5,95,2022,4.9,47.46664,True,True,True,False,False,59.0
5,100,2021,2.8,29.8125,True,True,False,False,False,62.0
8,40,2022,2.4,22.05,True,False,False,True,True,34.0
10,60,2024,3.2,36.675,True,False,False,True,True,41.0
12,75,2022,2.1,52.35715,True,True,False,False,False,54.0
6,90,2023,4.0,58.92421,True,True,True,False,False,72.0
13,75,2023,4.0,30.1125,True,True,True,False,False,58.0
9,90,2023,3.2,70.8,True,True,False,False,False,63.0
12,65,2022,2.8,31.9,True,False,False,False,True,50.0
10,80,2022,4.0,17.05,True,False,False,True,True,62.0
7,105,2022,3.8,33.75,True,False,False,True,True,75.0
12,85,2021,3.1,44.766695,True,False,True,False,False,55.0
13,95,2021,3.8,43.4,True,False,False,True,False,55.0
13,100,2021,3.6,49.6,True,True,False,False,False,60.0
15,60,2021,4.0,22.4,True,False,False,False,True,35.0
14,90,2021,3.8,44.8,True,False,False,True,False,50.0
12,85,2021,4.0,47.6,True,False,True,False,False,55.0
12,90,2021,4.0,64.4,True,False,True,False,False,61.0
16,100,2022,4.0,56.55,True,False,False,False,True,62.0
7,90,2023,2.2,37.62,True,False,True,False,False,67.0
5,100,2023,4.0,38.7,True,False,True,False,True,70.0
3,90,2024,3.8,32.25,True,True,False,True,False,67.0
2,80,2024,4.0,45.15,True,False,False,False,True,65.0
7,90,2023,3.6,48.24828,True,True,True,False,False,65.0
9,85,2023,4.0,44.22759,True,False,False,False,True,63.0
9,85,2023,4.5,44.22759,True,False,False,True,False,58.0
9,90,2023,4.0,42.9,True,True,False,False,False,62.0
7,85,2023,4.0,42.9,True,True,False,True,False,74.0
9,70,2023,2.2,50.7,True,True,False,False,False,65.0
5,100,2022,4.0,51.26331,True,True,False,True,False,57.0
5,90,2022,4.5,35.069045,True,True,True,False,False,55.0
4,110,2022,3.4,51.00952,True,False,True,False,True,73.0
5,105,2022,4.5,31.88095,True,True,False,True,False,55.0
5,75,2022,5.8,25.50476,True,False,False,True,False,66.0
4,85,2022,4.5,36.6,True,True,False,False,False,58.0
5,90,2023,4.3,25.133355,True,False,True,False,False,66.0
11,70,2022,4.0,14.06925,True,True,False,False,False,49.0
10,80,2022,2.9,29.0625,True,False,True,False,False,54.0
12,75,2023,4.0,26.0,True,True,False,False,False,54.0
10,85,2022,4.0,38.1,True,False,True,False,False,53.0
10,100,2021,3.9,30.0,True,False,True,False,False,53.0
10,80,2021,4.0,24.5,True,False,False,False,True,47.0
11,90,2023,5.8,29.7,True,False,True,False,False,65.0
105,70,2023,6.2,21.6,True,False,False,False,True,47.0
12,85,2023,9.2,43.5,True,True,False,False,False,68.0
8,70,2021,4.4,41.36688,True,False,True,False,True,46.0
8,100,2020,4.0,43.54,True,False,True,False,True,55.0
6,70,2023,3.4,22.1,True,True,True,False,False,44.0
6,85,2020,3.6,88.0,True,False,False,True,True,47.0
8,70,2022,3.4,14.3,True,True,False,True,False,58.0
8,90,2022,4.0,93.33336,True,True,False,False,False,57.0
9,95,2021,4.0,114.0,True,False,True,False,False,56.0
8,85,2021,3.6,41.6,True,True,False,False,False,65.0
10,70,2021,4.4,36.4,True,True,True,False,False,42.0
9,75,2020,3.3,36.4,True,False,True,False,False,40.0
5,90,2024,6.9,25.99998,True,True,True,False,False,75.0
6,110,2023,5.4,56.93331,True,False,False,False,True,83.0
4,105,2021,4.0,37.5,True,True,False,False,False,63.0
4,100,2021,4.0,51.45,True,False,False,True,False,55.0
4,105,2021,4.0,39.2,True,False,False,True,False,56.0
10,100,2020,3.5,49.0,True,True,False,False,False,77.0
1,100,2021,5.4,31.85,True,False,True,False,True,67.0
8,95,2021,4.0,36.75,True,False,False,True,False,53.0
8,105,2021,4.0,44.1,True,True,False,False,False,57.0
8,95,2021,4.0,33.6,True,False,False,True,False,52.0
10,95,2020,3.5,28.275,True,False,False,True,False,52.0
13,105,2023,4.0,13.5,True,False,True,False,True,80.0
11,110,2022,2.7,58.0,True,False,True,False,False,78.0
11,110,2022,2.7,58.0,True,False,True,False,False,78.0
11,85,2022,3.3,31.60002,True,False,False,False,True,58.0
6,90,2022,2.6,38.133355,True,False,True,False,False,60.0
6,90,2022,2.6,29.25,True,False,True,False,False,58.0
12,55,2022,3.5,29.44445,True,True,False,False,False,39.0
2,95,2022,8.0,19.8,True,False,False,False,True,67.0
6,80,2023,4.0,36.75,True,True,False,True,False,65.0
7,100,2022,2.9,55.6667,True,True,True,False,False,76.0
5,75,2022,2.0,48.0,True,False,False,True,True,53.0
3,100,2021,5.2,34.2,True,True,True,False,False,80.0
4,90,2020,6.5,14.4,True,False,False,True,True,62.0
11,65,2023,4.8,32.6,True,True,True,False,False,48.0
9,45,2020,4.8,28.575,False,False,False,True,True,35.0
9,95,2022,4.2,28.0,True,False,False,True,True,66.0
10,85,2022,1.8,42.93331,True,False,True,False,True,62.0
10,70,2021,7.2,24.88,True,True,True,False,False,53.0
10,45,2021,4.0,30.33335,True,True,False,False,False,36.0
5,90,2022,3.3,28.0,True,False,False,True,False,61.0
0,90,2021,4.0,37.05,True,False,True,False,False,53.0
9,95,2022,4.0,42.4,True,False,True,False,True,70.0
2,85,2023,3.9,46.566685,True,False,False,False,True,57.0
2,70,2023,2.0,38.100015,True,False,False,False,True,53.0
3,110,2021,4.0,39.2,True,False,True,False,False,76.0
3,90,2021,4.0,31.5,True,True,False,False,False,72.0
8,95,2024,4.0,68.8,True,False,True,False,False,84.0
3,90,2022,7.3,71.2125,True,True,False,False,False,63.0
7,100,2023,3.2,110.775,True,True,False,False,False,77.0
4,95,2023,4.4,94.95,True,True,True,False,False,84.0
9,70,2022,3.4,46.3375,True,False,False,True,True,54.0
7,85,2021,4.0,44.483305,True,False,False,False,True,68.0
8,85,2023,11.0,58.05,True,False,True,False,True,76.0
3,90,2022,4.0,55.67,True,False,True,False,False,76.0
9,120,2023,3.8,58.6,True,False,False,False,True,98.0
10,75,2021,4.0,59.85,True,False,True,False,False,70.0
10,105,2024,8.0,45.375,True,False,False,False,True,84.0
13,90,2022,4.1,3.64,True,False,False,False,True,64.0
16,95,2022,3.4,53.282845,True,False,False,True,False,64.0
9,75,2022,4.0,37.61142,True,False,True,False,True,55.0
18,90,2021,5.7,40.43,True,True,False,True,False,54.0
13,80,2023,3.9,20.9,True,False,True,False,False,54.0
13,100,2023,1.6,42.575,True,False,False,True,False,48.0
13,55,2022,4.0,10.94275,True,True,False,False,False,30.0
8,65,2022,7.5,10.94275,True,False,True,False,False,42.0
11,75,2023,3.9,15.6325,True,False,False,True,False,49.0
13,70,2023,4.0,15.6325,True,False,False,True,False,49.0
15,100,2023,3.0,20.32225,True,False,True,False,False,55.0
8,95,2023,7.3,37.93998,True,False,False,False,True,60.0
16,60,2022,2.7,20.925,True,False,True,False,False,38.0
11,100,2022,10.0,41.53331,True,False,True,False,False,62.0
6,75,2022,4.2,33.75,True,True,False,True,False,52.0
15,105,2021,4.0,31.8,True,False,False,True,False,56.0
8,65,2021,12.8,13.9125,True,False,False,False,True,37.0
5,100,2022,8.0,33.7875,True,False,True,False,False,77.0
16,95,2021,3.4,28.0,True,True,False,True,False,48.0
9,95,2024,1.6,70.2,True,True,False,False,False,86.0
9,110,2021,3.4,39.6,True,False,True,False,False,79.0
6,100,2021,6.1,42.9,True,False,True,False,True,80.0
11,95,2024,4.0,61.875,True,False,True,False,True,76.0
2,85,2023,3.2,24.3,True,False,False,False,True,65.0
4,75,2022,2.7,38.133355,True,True,False,False,False,63.0
6,55,2022,3.2,25.50476,True,True,False,False,False,38.0
6,90,2022,3.7,35.33334,True,True,False,False,False,64.0
14,100,2023,5.7,64.5,True,True,False,False,False,77.0
13,90,2023,4.2,78.0,True,False,True,False,False,68.0
15,65,2023,6.0,21.6,True,False,False,False,True,52.0
14,90,2023,5.0,70.0,False,False,True,False,False,92.0
14,100,2023,5.0,70.0,False,False,True,False,False,85.0
15,75,2021,7.5,19.6625,True,False,False,True,False,50.0
11,100,2021,8.0,34.7875,True,False,True,False,False,72.0
16,85,2023,10.0,53.1,True,True,False,False,False,52.0
15,105,2022,6.2,49.866695,True,True,False,False,False,64.0
6,105,2023,5.2,28.275,True,False,False,False,True,67.0
5,75,2021,2.3,24.7,True,True,True,False,False,48.0
5,80,2021,2.3,26.6,True,True,True,False,False,50.0
6,80,2023,3.0,29.15,True,True,False,True,False,58.0
9,70,2021,2.1,40.278315,True,False,True,False,True,47.0
6,80,2023,4.0,40.278315,True,True,False,True,False,57.0
6,80,2023,3.0,40.278315,True,True,False,True,False,57.0
6,90,2022,3.0,27.95,True,True,False,True,False,78.0
7,85,2022,3.1,32.25,True,False,True,False,True,62.0
2,95,2021,2.6,5.475,True,False,True,False,True,75.0
7,100,2021,4.0,21.0,True,True,True,False,False,84.0
4,95,2021,3.7,45.825,True,True,True,False,False,70.0
4,110,2021,2.7,56.4,True,False,True,False,False,75.0
2,100,2023,4.0,117.6,True,True,False,False,False,75.0
7,70,2023,1.8,40.5,True,True,True,False,False,58.0
9,135,2023,2.4,22.1,True,False,True,False,True,72.0
11,100,2021,7.7,76.959,True,False,False,True,True,60.0
5,70,2024,13.4,28.5,True,False,False,True,True,64.0
8,105,2024,6.5,66.6,True,True,False,False,False,88.0
7,60,2023,4.0,20.533345,True,True,False,False,False,53.0
9,100,2022,5.9,51.00952,True,False,True,False,False,70.0
6,65,2021,7.0,29.925,True,False,False,True,True,50.0
8,100,2022,2.0,44.45,True,True,True,False,False,68.0
14,70,2021,4.3,45.999975,True,True,False,False,False,47.0
14,75,2021,4.0,34.21,True,False,False,True,False,44.0
4,85,2023,8.3,14.3,True,False,True,False,False,60.0
2,65,2023,2.9,198.0,True,False,False,False,True,47.0
4,80,2023,3.1,144.0,True,True,False,False,False,46.0
1,100,2022,5.9,47.601645,True,True,False,False,False,64.0
4,90,2021,1.8,51.615,True,True,True,False,False,45.0
2,80,2021,3.2,45.88,True,True,False,False,False,44.0
4,60,2021,2.7,34.4724,True,False,True,False,False,36.0
4,105,2022,3.4,39.86535,True,False,False,True,False,59.0
9,95,2022,4.5,46.749975,True,True,False,False,False,58.0
6,100,2022,4.0,47.45,True,False,True,False,False,67.0
4,100,2021,4.6,39.975,True,False,True,False,False,62.0
4,60,2023,4.0,17.599995,True,False,False,True,True,46.0
4,55,2024,4.0,16.8,True,False,False,False,True,38.0
3,60,2022,4.4,21.67,True,False,True,False,True,37.0
16,105,2022,4.5,31.00002,True,False,True,False,False,62.0
5,145,2022,4.0,57.33,True,True,False,False,False,82.0
5,70,2021,4.0,22.377285,True,False,False,False,True,39.0
10,100,2021,5.0,28.655,True,False,False,False,True,50.0
7,95,2021,3.0,21.86548,True,False,False,False,True,44.0
7,80,2024,4.0,30.525,True,True,False,False,False,52.0
8,100,2023,3.6,36.77142,True,True,False,False,False,64.0
2,75,2022,4.0,28.816645,True,True,False,False,False,56.0
3,85,2022,4.0,52.92,True,True,False,False,False,63.0
2,95,2022,4.0,39.69,True,False,False,True,False,63.0
4,70,2021,3.0,3.685,True,False,True,False,False,55.0
8,80,2021,4.0,4.02,True,True,False,False,False,50.0
5,80,2021,4.3,23.15,True,False,False,False,True,42.0
9,80,2021,4.0,22.8,True,False,False,True,False,45.0
75,70,2022,9.0,55.416655,True,True,True,False,False,42.0
11,60,2021,4.0,18.60383,True,True,False,False,False,39.0
9,130,2023,3.4,53.833305,True,False,True,False,False,93.0
11,110,2022,4.0,34.85,True,True,False,False,False,65.0
2,100,2022,5.3,53.95,True,False,False,True,False,60.0
2,95,2022,30.0,30.5,True,False,False,False,True,51.0
3,85,2021,6.4,19.76,True,False,False,False,True,48.0
3,45,2021,2.8,9.45,True,False,False,True,False,25.0
4,115,2021,4.6,5.59,True,False,True,False,False,55.0
4,80,2021,4.0,4.3,True,False,False,False,True,45.0
10,110,2023,4.0,55.5,True,False,False,False,True,62.0
11,100,2021,4.0,28.35,True,False,False,True,False,55.0
10,100,2021,3.6,35.0,True,True,False,False,False,56.0
5,110,2023,3.8,16.2,True,True,False,False,False,57.0
3,70,2023,4.0,37.35,True,True,True,False,False,51.0
6,65,2022,6.0,23.75,True,False,True,False,True,40.0
2,80,2021,4.0,29.5,True,False,False,False,True,47.0
2,70,2022,5.1,26.55,True,False,False,False,True,45.0
2,75,2022,3.7,20.15,True,False,False,False,True,48.0
5,100,2021,4.0,50.850045,True,False,False,False,True,51.0
4,95,2022,3.6,94.29,True,True,False,False,False,55.0
4,70,2022,3.5,30.0,True,False,False,True,False,46.0
