"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","坪単価","面積（㎡）","取引価格（㎡単価）","土地の形状","間口","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","神宝町","東久留米",14,18000000,760000,75,230000,"ほぼ整形",8.6,"住宅","北東","市道",5,"１低住専",40,80,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","神宝町","東久留米",20,10000000,490000,70,150000,"長方形",6.5,"住宅","北西","市道",12,"２中住専",60,200,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","神宝町","東久留米",20,10000000,490000,70,150000,"長方形",6.5,"倉庫","南東","道路",5,"２中住専",60,200,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","東久留米",10,50000000,1100000,150,330000,"ほぼ台形",12,"住宅","南西","市道",5,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","東久留米",9,38000000,860000,145,260000,"長方形","","住宅","東","市道",6,"","","","2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","ひばりケ丘(東京)",10,8400000,310000,90,92000,"不整形","","住宅","南西","私道",4,"１低住専",40,80,"2023年第3四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","ひばりケ丘(東京)",15,10000000,550000,60,170000,"ほぼ整形",6.5,"住宅","北西","市道",4,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","ひばりケ丘(東京)",7,50000000,1000000,165,300000,"ほぼ長方形",9.4,"住宅","南西","市道",5,"１低住専",40,80,"2022年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","ひばりケ丘(東京)",10,22000000,590000,120,180000,"ほぼ長方形",10.5,"住宅","南東","市道",5,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","ひばりケ丘(東京)",9,31000000,750000,135,230000,"正方形","","住宅","南東","私道",4,"","","","2021年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","浅間町","ひばりケ丘(東京)",8,46000000,630000,240,190000,"ほぼ正方形",14.4,"住宅","北東","私道",4,"１低住専",40,80,"2021年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","大門町","東久留米",13,27000000,900000,100,270000,"台形",10.5,"","西","市道",8,"１中住専",60,200,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","大門町","東久留米",6,45000000,1500000,100,450000,"ほぼ正方形",10,"住宅","東","私道",4,"近隣商業",80,200,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平",25,59000000,720000,270,220000,"ほぼ正方形",15.2,"住宅","南東","市道",6,"１低住専",60,150,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平",28,31000000,1200000,90,350000,"袋地等",2.7,"住宅","南西","市道",10,"１低住専",60,150,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平",24,64000000,800000,260,240000,"長方形",14.6,"住宅","南西","市道",6,"１低住専",60,150,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平","30分～60分",24000000,530000,145,160000,"不整形","","住宅","東","市道",6,"２種住居",60,200,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平",28,24000000,720000,110,220000,"長方形",10.9,"住宅","北東","市道",5,"１低住専",60,150,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平",24,42000000,560000,240,170000,"台形","","住宅","南東","市道",10,"","","","2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","小平",26,45000000,560000,260,170000,"正方形","","住宅","南西","市道",6,"","","","2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","花小金井","30分～60分",62000000,710000,290,220000,"ほぼ長方形",13.5,"住宅","北東","市道",6,"１低住専",60,150,"2023年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","花小金井","30分～60分",63000000,700000,300,210000,"長方形",12.7,"住宅","南西","市道",6,"１低住専",60,150,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","花小金井","30分～60分",24000000,730000,110,220000,"ほぼ正方形",10.9,"住宅","南西","市道",5,"１低住専",60,150,"2021年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","花小金井","30分～60分",31000000,900000,115,270000,"長方形",10.9,"住宅","南西","私道",5,"","","","2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","花小金井",29,56000000,700000,270,210000,"長方形",15.1,"住宅","北西","市道",6,"１低住専",60,150,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","滝山","東久留米","30分～60分",24000000,580000,135,180000,"長方形",14.2,"住宅","北西","市道",10,"１低住専",60,150,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","中央町","東久留米",26,34000000,1000000,110,310000,"ほぼ長方形",6.6,"","北西","道路",4.5,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","中央町","東久留米",19,90000000,250000,1200,76000,"ほぼ長方形",19.7,"","東","市道",5.5,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","中央町","東久留米",19,620000000,590000,"2,000㎡以上",180000,"ほぼ台形","50.0m以上","その他","東","市道",7.6,"１低住専",40,80,"2023年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","中央町","東久留米",21,13000000,560000,75,170000,"ほぼ長方形",6.9,"住宅","北","市道",4.5,"１低住専",40,80,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","中央町","東久留米",10,110000000,900000,400,270000,"ほぼ台形",16,"","東","市道",9,"１種住居",60,200,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","中央町","東久留米",12,70000000,760000,300,230000,"ほぼ整形",12.1,"住宅","東","市道",4,"１低住専",40,80,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","野火止","清瀬",28,27000000,550000,160,170000,"長方形",11.8,"住宅","北","市道",4,"１低住専",40,80,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","野火止","清瀬",15,42000000,550000,250,170000,"ほぼ長方形",11.3,"住宅","北","市道",4,"１低住専",40,80,"2023年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","野火止","清瀬",20,21000000,500000,140,150000,"長方形",9.1,"","北西","私道",4,"１低住専",40,80,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","野火止","清瀬",23,24000000,590000,135,180000,"長方形","","住宅","西","市道",4,"","","","2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","商業地","13222","東京都","東久留米市","八幡町","清瀬",20,200000000,660000,1000,200000,"不整形","50.0m以上","店舗","北","市道",16,"準工業",60,200,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","八幡町","東久留米","30分～60分",11000000,500000,75,150000,"ほぼ長方形","","住宅","東","市道",4,"準工業",60,200,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","商業地","13222","東京都","東久留米市","八幡町","東久留米",25,81000000,830000,320,250000,"ほぼ整形",15.1,"倉庫","東","都道",13,"２中住専",60,200,"2023年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","八幡町","東久留米","30分～60分",17000000,460000,120,140000,"袋地等","","住宅","北東","市道",6,"１低住専",60,150,"2022年第4四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","八幡町","東久留米","30分～60分",24000000,790000,100,240000,"ほぼ長方形",6.4,"住宅","南西","市道","","２中住専",60,200,"2021年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","東本町","東久留米",5,24000000,690000,115,210000,"長方形","","住宅","東","私道",4.2,"１低住専",40,80,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","東本町","東久留米",6,37000000,1000000,115,310000,"長方形",6.4,"住宅","南","市道",4,"１低住専",40,80,"2021年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","氷川台","東久留米",13,18000000,530000,110,160000,"長方形",8.5,"","西","私道",4,"１低住専",40,80,"2022年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","氷川台","東久留米",9,43000000,580000,240,180000,"ほぼ長方形",13,"住宅","北東","市道",6,"１低住専",40,80,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","氷川台","東久留米",9,43000000,620000,230,190000,"ほぼ長方形",12.5,"住宅","北東","市道",6,"１低住専",40,80,"2022年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","氷川台","東久留米",12,22000000,730000,100,220000,"長方形",7.9,"住宅","南","市道",4,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","氷川台","東久留米",11,25000000,810000,100,250000,"ほぼ長方形",9.8,"住宅","東","市道",7.4,"１低住専",40,80,"2021年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","清瀬",4,81000000,1000000,260,320000,"ほぼ台形",23.1,"住宅","南","市道",5,"１中住専",40,100,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","東久留米",6,43000000,1300000,115,380000,"不整形",4.2,"住宅","東","私道",4.2,"１低住専",40,80,"2024年第1四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","東久留米",9,40000000,980000,135,300000,"ほぼ長方形",15,"住宅","南西","私道",3.4,"１低住専",40,80,"2023年第4四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","東久留米",4,60000000,1600000,120,490000,"長方形",9.1,"住宅","北","私道",4,"１低住専",40,80,"2023年第3四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","東久留米",9,95000000,1100000,280,330000,"ほぼ台形",14.6,"住宅","南","市道",4,"１中住専",40,100,"2023年第2四半期",""
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","東久留米",8,32000000,750000,140,230000,"ほぼ長方形","","その他","北東","私道",4,"１低住専",40,80,"2023年第1四半期","私道を含む取引"
"宅地(土地)","不動産取引価格情報","住宅地","13222","東京都","東久留米市","本町","東久留米",11,31000000,610000,165,180000,"ほぼ長方形",11.4,"住宅","南","私道",4,"１低住専",40,80,"2022年第4四半期","私道を含む取引"
