,district,walk_min_from_nearest_station,construction_area,construction_year,street_width,land_price_estimated,wood,south,west,east,north,price
54720,東村山市,5,100,2021,4.0,37.5,True,False,False,True,False,39.0
54722,東村山市,18,85,2020,4.0,17.96663,True,False,False,True,True,31.0
54726,東村山市,5,90,2022,4.0,31.8,True,False,False,False,True,40.0
54729,東村山市,7,90,2021,4.0,19.8,True,True,False,False,False,41.0
54730,東村山市,9,105,2021,4.5,19.166705,True,False,True,False,True,42.0
54733,東村山市,9,105,2021,5.0,31.625,True,False,True,False,False,38.0
54742,東村山市,13,80,2021,5.0,21.0,True,True,False,False,False,36.0
54748,東村山市,13,90,2021,6.0,24.2,True,False,False,True,False,38.0
54753,東村山市,14,85,2022,6.0,22.05,True,True,True,False,False,37.0
54757,東村山市,19,90,2021,7.5,21.981445,True,False,False,True,False,31.0
54758,東村山市,21,85,2021,10.0,20.070015,True,False,False,False,True,37.0
54759,東村山市,9,95,2021,4.5,19.1,True,True,False,False,False,43.0
54760,東村山市,9,90,2021,4.5,19.1,True,False,True,False,False,35.0
54762,東村山市,23,65,2020,5.5,23.46664,True,True,False,False,False,24.0
54764,東村山市,9,100,2021,4.5,9.78,True,False,False,True,False,30.0
54767,東村山市,8,70,2023,4.0,14.4,True,True,False,False,False,40.0
54769,東村山市,18,100,2022,4.0,18.2,True,False,False,True,True,37.0
54770,東村山市,8,105,2021,4.0,32.61918,True,False,False,True,True,48.0
54773,東村山市,24,90,2023,5.0,23.53,True,False,True,False,False,36.0
54774,東村山市,18,90,2022,5.0,22.05,True,True,False,False,False,39.0
54776,東村山市,19,80,2022,5.0,21.875,True,True,True,False,False,28.0
54777,東村山市,19,80,2022,6.0,21.875,True,True,True,False,False,36.0
54778,東村山市,19,85,2022,5.0,19.1143,True,True,False,True,False,34.0
54779,東村山市,19,80,2022,5.0,19.1143,True,False,True,False,True,34.0
54780,東村山市,9,90,2023,4.8,16.76125,True,False,True,False,False,36.0
54782,東村山市,2,90,2022,3.7,21.54282,True,False,False,False,True,34.0
54784,東村山市,4,95,2023,4.5,19.88568,True,False,False,True,False,34.0
54786,東村山市,13,95,2022,6.0,11.385,True,False,False,True,False,40.0
54787,東村山市,6,85,2022,4.0,9.405,True,False,False,True,False,39.0
54788,東村山市,1,95,2022,10.0,11.385,True,True,False,False,False,39.0
54789,東村山市,6,100,2022,4.0,19.11,True,False,True,False,False,40.0
54792,東村山市,8,80,2021,3.4,15.419985,True,True,False,False,False,31.0
54794,東村山市,14,85,2022,5.0,14.6857,True,False,True,False,False,21.0
